transaction_id,delivery_confirmed,tracking_matches_address,signed_delivery_proof
TXN104650,True,True,True
TXN104651,True,True,False
TXN104652,True,True,False
TXN104653,False,False,False
TXN104654,True,True,False
TXN104655,True,True,True
TXN104656,True,True,True
TXN104657,False,False,False
TXN104658,False,False,False
TXN104659,False,False,False
TXN104660,True,True,True
TXN104661,True,True,False
TXN104662,True,False,True
TXN104663,True,True,False
TXN104664,False,False,False
TXN104665,False,False,False
TXN104666,True,True,True
TXN104667,False,False,False
TXN104668,True,True,False
TXN104669,True,True,False
TXN104670,False,False,False
TXN104671,False,False,False
TXN104672,True,True,False
TXN104673,False,False,False
TXN104674,True,True,False
TXN104675,False,False,False
TXN104676,True,True,True
TXN104677,False,False,False
TXN104678,True,True,False
TXN104679,True,True,False
TXN104680,True,True,True
TXN104681,False,False,False
TXN104682,True,True,True
TXN104683,False,False,False
TXN104684,True,True,True
TXN104685,True,True,False
TXN104686,True,True,False
TXN104687,True,True,False
TXN104688,False,False,False
TXN104689,True,True,True
TXN104690,False,False,False
TXN104691,True,True,False
TXN104692,False,False,False
TXN104693,True,False,False
TXN104694,False,False,False
TXN104695,True,True,True
TXN104696,False,False,False
TXN104697,True,True,False
TXN104698,True,False,True
TXN104699,True,True,False
TXN104700,True,True,False
TXN104701,True,True,False
TXN104702,True,True,True
TXN104703,True,True,True
TXN104704,True,True,False
TXN104705,True,False,False
TXN104706,True,True,True
TXN104707,False,False,False
TXN104708,True,True,True
TXN104709,False,False,False
TXN104710,False,False,False
TXN104711,True,True,True
TXN104712,True,True,False
TXN104713,True,True,False
TXN104714,True,True,True
TXN104715,True,True,False
TXN104716,True,True,False
TXN104717,False,False,False
TXN104718,True,False,False
TXN104719,False,False,False
TXN104720,False,False,False
TXN104721,True,True,True
TXN104722,False,False,False
TXN104723,False,False,False
TXN104724,True,True,False
TXN104725,False,False,False
TXN104726,False,False,False
TXN104727,True,True,True
TXN104728,True,True,True
TXN104729,False,False,False
TXN104730,True,True,False
TXN104731,False,False,False
TXN104732,True,True,False
TXN104733,True,True,True
TXN104734,False,False,False
TXN104735,False,False,False
TXN104736,True,True,False
TXN104737,False,False,False
TXN104738,True,True,True
TXN104739,True,False,False
TXN104740,False,False,False
TXN104741,True,False,True
TXN104742,False,False,False
TXN104743,True,True,True
TXN104744,True,True,True
TXN104745,False,False,False
TXN104746,True,True,False
TXN104747,False,False,False
TXN104748,True,True,False
TXN104749,True,True,True
TXN104750,True,True,False
TXN104751,True,True,False
TXN104752,False,False,False
TXN104753,True,True,True
TXN104754,True,True,True
TXN104755,True,True,False
TXN104756,False,False,False
TXN104757,True,True,True
TXN104758,True,True,True
TXN104759,True,True,True
TXN104760,True,True,False
TXN104761,True,False,False
TXN104762,False,False,False
TXN104763,True,True,False
TXN104764,False,False,False
TXN104765,False,False,False
TXN104766,True,True,True
TXN104767,False,False,False
TXN104768,True,True,True
TXN104769,True,True,True
TXN104770,False,False,False
TXN104771,True,True,True
TXN104772,True,True,False
TXN104773,False,False,False
TXN104774,False,False,False
TXN104775,False,False,False
TXN104776,True,True,False
TXN104777,False,False,False
TXN104778,True,True,True
TXN104779,True,True,True
TXN104780,False,False,False
TXN104781,True,True,False
TXN104782,True,True,True
TXN104783,True,True,True
TXN104784,True,False,False
TXN104785,True,True,True
TXN104786,True,True,True
TXN104787,True,True,False
TXN104788,False,False,False
TXN104789,True,True,True
TXN104790,True,True,True
TXN104791,True,True,False
TXN104792,True,True,False
TXN104793,False,False,False
TXN104794,True,True,True
TXN104795,False,False,False
TXN104796,False,False,False
TXN104797,False,False,False
TXN104798,False,False,False
TXN104799,True,False,True
TXN104800,True,True,True
TXN104801,True,True,False
TXN104802,True,True,True
TXN104803,True,True,True
TXN104804,False,False,False
TXN104805,False,False,False
TXN104806,False,False,False
TXN104807,True,True,True
TXN104808,True,True,False
TXN104809,True,True,False
TXN104810,True,True,True
TXN104811,True,True,False
TXN104812,True,True,True
TXN104813,True,True,False
TXN104814,True,False,True
TXN104815,True,True,False
TXN104816,False,False,False
TXN104817,False,False,False
TXN104818,True,True,False
TXN104819,True,True,True
TXN104820,True,False,True
TXN104821,True,True,True
TXN104822,False,False,False
TXN104823,True,True,True
TXN104824,True,True,True
TXN104825,True,True,True
TXN104826,True,True,True
TXN104827,False,False,False
TXN104828,False,False,False
TXN104829,True,True,False
TXN104830,True,True,True
TXN104831,True,True,False
TXN104832,True,True,False
TXN104833,False,False,False
TXN104834,False,False,False
TXN104835,False,False,False
TXN104836,True,True,False
TXN104837,True,False,False
TXN104838,True,True,True
TXN104839,True,True,True
TXN104840,True,True,False
TXN104841,True,False,True
TXN104842,False,False,False
TXN104843,True,False,False
TXN104844,False,False,False
TXN104845,False,False,False
TXN104846,False,False,False
TXN104847,False,False,False
TXN104848,False,False,False
TXN104849,False,False,False
TXN104850,False,False,False
TXN104851,True,True,True
TXN104852,True,True,False
TXN104853,True,True,False
TXN104854,True,True,False
TXN104855,True,True,True
TXN104856,True,True,True
TXN104857,False,False,False
TXN104858,True,True,True
TXN104859,False,False,False
TXN104860,True,True,False
TXN104861,True,True,True
TXN104862,True,False,False
TXN104863,True,True,True
TXN104864,True,True,True
TXN104865,True,True,False
TXN104866,False,False,False
TXN104867,False,False,False
TXN104868,False,False,False
TXN104869,False,False,False
TXN104870,True,False,True
TXN104871,True,True,True
TXN104872,False,False,False
TXN104873,True,True,True
TXN104874,True,True,True
TXN104875,True,True,True
TXN104876,True,True,True
TXN104877,False,False,False
TXN104878,True,False,False
TXN104879,True,True,False
TXN104880,True,True,True
TXN104881,True,True,True
TXN104882,False,False,False
TXN104883,False,False,False
TXN104884,True,True,False
TXN104885,True,True,False
TXN104886,True,False,True
TXN104887,False,False,False
TXN104888,False,False,False
TXN104889,False,False,False
TXN104890,True,True,True
TXN104891,False,False,False
TXN104892,True,True,False
TXN104893,True,True,True
TXN104894,True,False,True
TXN104895,True,True,True
TXN104896,False,False,False
TXN104897,True,True,False
TXN104898,False,False,False
TXN104899,True,True,True
TXN104900,True,True,True
TXN104901,False,False,False
TXN104902,False,False,False
TXN104903,True,True,False
TXN104904,True,True,True
TXN104905,True,True,True
TXN104906,True,True,False
TXN104907,True,False,True
TXN104908,True,True,False
TXN104909,True,True,False
TXN104910,False,False,False
TXN104911,True,True,True
TXN104912,True,True,False
TXN104913,True,True,True
TXN104914,True,True,True
TXN104915,True,True,True
TXN104916,True,True,True
TXN104917,True,True,True
TXN104918,False,False,False
TXN104919,False,False,False
TXN104920,True,True,True
TXN104921,False,False,False
TXN104922,True,True,True
TXN104923,True,True,False
TXN104924,False,False,False
TXN104925,True,True,False
TXN104926,False,False,False
TXN104927,False,False,False
TXN104928,False,False,False
TXN104929,True,True,True
TXN104930,True,True,False
TXN104931,False,False,False
TXN104932,False,False,False
TXN104933,True,True,True
TXN104934,True,True,True
TXN104935,True,True,True
TXN104936,True,True,False
TXN104937,False,False,False
TXN104938,True,True,False
TXN104939,True,True,False
TXN104940,False,False,False
TXN104941,True,True,False
TXN104942,False,False,False
TXN104943,True,True,True
TXN104944,True,True,True
TXN104945,False,False,False
TXN104946,False,False,False
TXN104947,True,True,True
TXN104948,True,True,True
TXN104949,False,False,False
TXN104950,True,True,True
TXN104951,False,False,False
TXN104952,False,False,False
TXN104953,True,True,True
TXN104954,True,True,True
TXN104955,False,False,False
TXN104956,True,True,True
TXN104957,False,False,False
TXN104958,True,True,True
TXN104959,True,False,False
TXN104960,True,False,True
TXN104961,True,False,True
TXN104962,False,False,False
TXN104963,True,True,True
TXN104964,False,False,False
TXN104965,False,False,False
TXN104966,True,True,True
TXN104967,True,True,True
TXN104968,False,False,False
TXN104969,True,True,True
TXN104970,True,True,False
TXN104971,True,True,True
TXN104972,False,False,False
TXN104973,False,False,False
TXN104974,True,True,False
TXN104975,True,True,True
TXN104976,True,True,True
TXN104977,False,False,False
TXN104978,True,True,True
TXN104979,True,True,False
TXN104980,True,True,True
TXN104981,True,True,False
TXN104982,True,True,True
TXN104983,True,True,True
TXN104984,True,True,True
TXN104985,True,True,True
TXN104986,False,False,False
TXN104987,True,True,True
TXN104988,False,False,False
TXN104989,False,False,False
TXN104990,True,False,True
TXN104991,True,True,True
TXN104992,True,True,False
TXN104993,True,True,True
TXN104994,True,True,False
TXN104995,True,True,True
TXN104996,True,True,True
TXN104997,False,False,False
TXN104998,True,True,True
TXN104999,False,False,False
